PartitionKey,RowKey,DeviceId,DeviceId@type,EventEnqueuedUtcTime,EventEnqueuedUtcTime@type,EventProcessedUtcTime,Latency,EventProcessedUtcTime@type,Humidity,Humidity@type,IoTHub,IoTHub@type,Light,Light@type,PartitionId,PartitionId@type,Sound,Sound@type,Temperature,Temperature@type,Gas,Gas@type,,Time,average delay,max delay,min delay
MT3620,2019-06-28T16:37:58.8140000Z,MT3620,Edm.String,2019-06-28T16:37:58.814Z,Edm.DateTime,2019-06-28T16:37:58.947Z,0.133,Edm.DateTime,54,Edm.Int64,Record,Edm.String,0,Edm.Int64,0,Edm.Int64,324,Edm.Int64,25,Edm.Int64,335,Edm.Int64,,,,,
MT3620,2019-06-28T16:38:30.2170000Z,MT3620,Edm.String,2019-06-28T16:38:30.217Z,Edm.DateTime,2019-06-28T16:38:30.346Z,0.129,Edm.DateTime,54,Edm.Int64,Record,Edm.String,0,Edm.Int64,0,Edm.Int64,326,Edm.Int64,25,Edm.Int64,404,Edm.Int64,,,,,
MT3620,2019-06-28T16:39:01.8650000Z,MT3620,Edm.String,2019-06-28T16:39:01.865Z,Edm.DateTime,2019-06-28T16:39:01.990Z,0.125,Edm.DateTime,54,Edm.Int64,Record,Edm.String,0,Edm.Int64,0,Edm.Int64,359,Edm.Int64,25,Edm.Int64,221,Edm.Int64,,,,,
MT3620,2019-06-28T16:39:33.7050000Z,MT3620,Edm.String,2019-06-28T16:39:33.705Z,Edm.DateTime,2019-06-28T16:39:33.794Z,0.089,Edm.DateTime,54,Edm.Int64,Record,Edm.String,0,Edm.Int64,0,Edm.Int64,309,Edm.Int64,25,Edm.Int64,410,Edm.Int64,,,,,
MT3620,2019-06-28T16:40:05.0690000Z,MT3620,Edm.String,2019-06-28T16:40:05.069Z,Edm.DateTime,2019-06-28T16:40:05.125Z,0.056,Edm.DateTime,54,Edm.Int64,Record,Edm.String,0,Edm.Int64,0,Edm.Int64,348,Edm.Int64,25,Edm.Int64,207,Edm.Int64,,,,,
MT3620,2019-06-28T16:40:36.4550000Z,MT3620,Edm.String,2019-06-28T16:40:36.455Z,Edm.DateTime,2019-06-28T16:40:36.528Z,0.073,Edm.DateTime,54,Edm.Int64,Record,Edm.String,0,Edm.Int64,0,Edm.Int64,338,Edm.Int64,25,Edm.Int64,258,Edm.Int64,,,,,
MT3620,2019-06-28T16:41:08.5900000Z,MT3620,Edm.String,2019-06-28T16:41:08.590Z,Edm.DateTime,2019-06-28T16:41:08.636Z,0.046,Edm.DateTime,54,Edm.Int64,Record,Edm.String,0,Edm.Int64,0,Edm.Int64,313,Edm.Int64,25,Edm.Int64,357,Edm.Int64,,,,,
MT3620,2019-06-28T16:41:39.8720000Z,MT3620,Edm.String,2019-06-28T16:41:39.872Z,Edm.DateTime,2019-06-28T16:41:39.904Z,0.032,Edm.DateTime,54,Edm.Int64,Record,Edm.String,0,Edm.Int64,0,Edm.Int64,348,Edm.Int64,25,Edm.Int64,199,Edm.Int64,,,,,
MT3620,2019-06-28T16:42:11.1220000Z,MT3620,Edm.String,2019-06-28T16:42:11.122Z,Edm.DateTime,2019-06-28T16:42:11.270Z,0.148,Edm.DateTime,54,Edm.Int64,Record,Edm.String,0,Edm.Int64,0,Edm.Int64,348,Edm.Int64,25,Edm.Int64,237,Edm.Int64,,,,,
MT3620,2019-06-28T16:42:42.4990000Z,MT3620,Edm.String,2019-06-28T16:42:42.499Z,Edm.DateTime,2019-06-28T16:42:42.604Z,0.105,Edm.DateTime,54,Edm.Int64,Record,Edm.String,0,Edm.Int64,0,Edm.Int64,357,Edm.Int64,25,Edm.Int64,200,Edm.Int64,,,,,
MT3620,2019-06-28T16:43:13.7500000Z,MT3620,Edm.String,2019-06-28T16:43:13.750Z,Edm.DateTime,2019-06-28T16:43:13.878Z,0.128,Edm.DateTime,54,Edm.Int64,Record,Edm.String,0,Edm.Int64,0,Edm.Int64,347,Edm.Int64,25,Edm.Int64,196,Edm.Int64,,,,,
MT3620,2019-06-28T16:43:45.1810000Z,MT3620,Edm.String,2019-06-28T16:43:45.181Z,Edm.DateTime,2019-06-28T16:43:45.235Z,0.054,Edm.DateTime,54,Edm.Int64,Record,Edm.String,0,Edm.Int64,0,Edm.Int64,302,Edm.Int64,25,Edm.Int64,396,Edm.Int64,,,,,
MT3620,2019-06-28T16:44:16.6700000Z,MT3620,Edm.String,2019-06-28T16:44:16.670Z,Edm.DateTime,2019-06-28T16:44:16.736Z,0.066,Edm.DateTime,54,Edm.Int64,Record,Edm.String,0,Edm.Int64,0,Edm.Int64,320,Edm.Int64,25,Edm.Int64,407,Edm.Int64,,,,,
MT3620,2019-06-28T16:44:47.9780000Z,MT3620,Edm.String,2019-06-28T16:44:47.978Z,Edm.DateTime,2019-06-28T16:44:48.084Z,0.106,Edm.DateTime,54,Edm.Int64,Record,Edm.String,0,Edm.Int64,0,Edm.Int64,350,Edm.Int64,25,Edm.Int64,229,Edm.Int64,,,,,
MT3620,2019-06-28T16:45:19.5900000Z,MT3620,Edm.String,2019-06-28T16:45:19.590Z,Edm.DateTime,2019-06-28T16:45:19.640Z,0.05,Edm.DateTime,54,Edm.Int64,Record,Edm.String,0,Edm.Int64,0,Edm.Int64,333,Edm.Int64,25,Edm.Int64,268,Edm.Int64,,,,,
MT3620,2019-06-28T16:45:51.3970000Z,MT3620,Edm.String,2019-06-28T16:45:51.397Z,Edm.DateTime,2019-06-28T16:45:51.518Z,0.121,Edm.DateTime,54,Edm.Int64,Record,Edm.String,0,Edm.Int64,0,Edm.Int64,342,Edm.Int64,25,Edm.Int64,414,Edm.Int64,,,,,
MT3620,2019-06-28T16:46:22.8510000Z,MT3620,Edm.String,2019-06-28T16:46:22.851Z,Edm.DateTime,2019-06-28T16:46:22.957Z,0.106,Edm.DateTime,55,Edm.Int64,Record,Edm.String,0,Edm.Int64,0,Edm.Int64,339,Edm.Int64,25,Edm.Int64,225,Edm.Int64,,,,,
MT3620,2019-06-28T16:46:54.3040000Z,MT3620,Edm.String,2019-06-28T16:46:54.304Z,Edm.DateTime,2019-06-28T16:46:54.447Z,0.143,Edm.DateTime,55,Edm.Int64,Record,Edm.String,0,Edm.Int64,0,Edm.Int64,324,Edm.Int64,25,Edm.Int64,418,Edm.Int64,,,,,
MT3620,2019-06-28T16:47:26.2350000Z,MT3620,Edm.String,2019-06-28T16:47:26.235Z,Edm.DateTime,2019-06-28T16:47:26.377Z,0.142,Edm.DateTime,55,Edm.Int64,Record,Edm.String,0,Edm.Int64,0,Edm.Int64,373,Edm.Int64,25,Edm.Int64,204,Edm.Int64,,,,,
MT3620,2019-06-28T16:47:58.3610000Z,MT3620,Edm.String,2019-06-28T16:47:58.361Z,Edm.DateTime,2019-06-28T16:47:58.497Z,0.136,Edm.DateTime,55,Edm.Int64,Record,Edm.String,0,Edm.Int64,0,Edm.Int64,329,Edm.Int64,25,Edm.Int64,306,Edm.Int64,,,,,
MT3620,2019-06-28T16:48:29.3010000Z,MT3620,Edm.String,2019-06-28T16:48:29.301Z,Edm.DateTime,2019-06-28T16:48:29.406Z,0.105,Edm.DateTime,55,Edm.Int64,Record,Edm.String,0,Edm.Int64,0,Edm.Int64,335,Edm.Int64,25,Edm.Int64,276,Edm.Int64,,,,,
MT3620,2019-06-28T16:49:00.6970000Z,MT3620,Edm.String,2019-06-28T16:49:00.697Z,Edm.DateTime,2019-06-28T16:49:00.786Z,0.089,Edm.DateTime,55,Edm.Int64,Record,Edm.String,0,Edm.Int64,0,Edm.Int64,326,Edm.Int64,25,Edm.Int64,261,Edm.Int64,,,,,
MT3620,2019-06-28T16:49:32.2900000Z,MT3620,Edm.String,2019-06-28T16:49:32.290Z,Edm.DateTime,2019-06-28T16:49:32.363Z,0.073,Edm.DateTime,55,Edm.Int64,Record,Edm.String,0,Edm.Int64,0,Edm.Int64,351,Edm.Int64,25,Edm.Int64,229,Edm.Int64,,,,,
MT3620,2019-06-28T16:50:03.8410000Z,MT3620,Edm.String,2019-06-28T16:50:03.841Z,Edm.DateTime,2019-06-28T16:50:03.946Z,0.105,Edm.DateTime,55,Edm.Int64,Record,Edm.String,0,Edm.Int64,0,Edm.Int64,373,Edm.Int64,25,Edm.Int64,275,Edm.Int64,,,,,
MT3620,2019-06-28T16:50:35.2190000Z,MT3620,Edm.String,2019-06-28T16:50:35.219Z,Edm.DateTime,2019-06-28T16:50:35.349Z,0.13,Edm.DateTime,55,Edm.Int64,Record,Edm.String,0,Edm.Int64,0,Edm.Int64,320,Edm.Int64,25,Edm.Int64,350,Edm.Int64,,,,,
MT3620,2019-06-28T16:51:06.4580000Z,MT3620,Edm.String,2019-06-28T16:51:06.458Z,Edm.DateTime,2019-06-28T16:51:06.577Z,0.119,Edm.DateTime,55,Edm.Int64,Record,Edm.String,0,Edm.Int64,0,Edm.Int64,302,Edm.Int64,25,Edm.Int64,362,Edm.Int64,,,,,
MT3620,2019-06-28T16:51:38.0370000Z,MT3620,Edm.String,2019-06-28T16:51:38.037Z,Edm.DateTime,2019-06-28T16:51:38.134Z,0.097,Edm.DateTime,55,Edm.Int64,Record,Edm.String,0,Edm.Int64,0,Edm.Int64,325,Edm.Int64,25,Edm.Int64,411,Edm.Int64,,,,,
MT3620,2019-06-28T16:52:09.3300000Z,MT3620,Edm.String,2019-06-28T16:52:09.330Z,Edm.DateTime,2019-06-28T16:52:09.434Z,0.104,Edm.DateTime,55,Edm.Int64,Record,Edm.String,0,Edm.Int64,0,Edm.Int64,299,Edm.Int64,25,Edm.Int64,380,Edm.Int64,,,,,
MT3620,2019-06-28T16:52:41.2850000Z,MT3620,Edm.String,2019-06-28T16:52:41.285Z,Edm.DateTime,2019-06-28T16:52:41.362Z,0.077,Edm.DateTime,55,Edm.Int64,Record,Edm.String,0,Edm.Int64,0,Edm.Int64,350,Edm.Int64,25,Edm.Int64,255,Edm.Int64,,,,,
MT3620,2019-06-28T16:53:12.9990000Z,MT3620,Edm.String,2019-06-28T16:53:12.999Z,Edm.DateTime,2019-06-28T16:53:13.120Z,0.121,Edm.DateTime,55,Edm.Int64,Record,Edm.String,0,Edm.Int64,0,Edm.Int64,360,Edm.Int64,25,Edm.Int64,209,Edm.Int64,,,,,
MT3620,2019-06-28T16:53:44.5890000Z,MT3620,Edm.String,2019-06-28T16:53:44.589Z,Edm.DateTime,2019-06-28T16:53:44.689Z,0.1,Edm.DateTime,55,Edm.Int64,Record,Edm.String,0,Edm.Int64,0,Edm.Int64,334,Edm.Int64,25,Edm.Int64,230,Edm.Int64,,,,,
MT3620,2019-06-28T16:54:16.3640000Z,MT3620,Edm.String,2019-06-28T16:54:16.364Z,Edm.DateTime,2019-06-28T16:54:16.488Z,0.124,Edm.DateTime,55,Edm.Int64,Record,Edm.String,0,Edm.Int64,0,Edm.Int64,313,Edm.Int64,25,Edm.Int64,346,Edm.Int64,,,,,
MT3620,2019-06-28T16:54:47.5970000Z,MT3620,Edm.String,2019-06-28T16:54:47.597Z,Edm.DateTime,2019-06-28T16:54:47.633Z,0.036,Edm.DateTime,55,Edm.Int64,Record,Edm.String,0,Edm.Int64,0,Edm.Int64,311,Edm.Int64,25,Edm.Int64,351,Edm.Int64,,,,,
MT3620,2019-06-28T16:55:19.6820000Z,MT3620,Edm.String,2019-06-28T16:55:19.682Z,Edm.DateTime,2019-06-28T16:55:19.766Z,0.084,Edm.DateTime,55,Edm.Int64,Record,Edm.String,0,Edm.Int64,0,Edm.Int64,306,Edm.Int64,25,Edm.Int64,389,Edm.Int64,,,,,
MT3620,2019-06-28T16:55:51.0620000Z,MT3620,Edm.String,2019-06-28T16:55:51.062Z,Edm.DateTime,2019-06-28T16:55:51.113Z,0.051,Edm.DateTime,55,Edm.Int64,Record,Edm.String,0,Edm.Int64,0,Edm.Int64,335,Edm.Int64,25,Edm.Int64,256,Edm.Int64,,,,,
MT3620,2019-06-28T16:56:22.3500000Z,MT3620,Edm.String,2019-06-28T16:56:22.350Z,Edm.DateTime,2019-06-28T16:56:22.429Z,0.079,Edm.DateTime,55,Edm.Int64,Record,Edm.String,0,Edm.Int64,0,Edm.Int64,319,Edm.Int64,25,Edm.Int64,387,Edm.Int64,,,,,
MT3620,2019-06-28T16:56:53.7200000Z,MT3620,Edm.String,2019-06-28T16:56:53.720Z,Edm.DateTime,2019-06-28T16:56:53.775Z,0.055,Edm.DateTime,55,Edm.Int64,Record,Edm.String,0,Edm.Int64,0,Edm.Int64,350,Edm.Int64,25,Edm.Int64,239,Edm.Int64,,,,,
MT3620,2019-06-28T16:57:25.2990000Z,MT3620,Edm.String,2019-06-28T16:57:25.299Z,Edm.DateTime,2019-06-28T16:57:25.347Z,0.048,Edm.DateTime,55,Edm.Int64,Record,Edm.String,0,Edm.Int64,0,Edm.Int64,320,Edm.Int64,25,Edm.Int64,416,Edm.Int64,,,,,
MT3620,2019-06-28T16:57:56.2970000Z,MT3620,Edm.String,2019-06-28T16:57:56.297Z,Edm.DateTime,2019-06-28T16:57:56.426Z,0.129,Edm.DateTime,55,Edm.Int64,Record,Edm.String,1,Edm.Int64,0,Edm.Int64,357,Edm.Int64,25,Edm.Int64,207,Edm.Int64,,,,,
MT3620,2019-06-28T16:58:27.9020000Z,MT3620,Edm.String,2019-06-28T16:58:27.902Z,Edm.DateTime,2019-06-28T16:58:27.970Z,0.068,Edm.DateTime,55,Edm.Int64,Record,Edm.String,0,Edm.Int64,0,Edm.Int64,308,Edm.Int64,25,Edm.Int64,355,Edm.Int64,,,,,
MT3620,2019-06-28T16:58:59.5290000Z,MT3620,Edm.String,2019-06-28T16:58:59.529Z,Edm.DateTime,2019-06-28T16:58:59.630Z,0.101,Edm.DateTime,55,Edm.Int64,Record,Edm.String,0,Edm.Int64,0,Edm.Int64,322,Edm.Int64,25,Edm.Int64,361,Edm.Int64,,,,,
MT3620,2019-06-28T16:59:30.9650000Z,MT3620,Edm.String,2019-06-28T16:59:30.965Z,Edm.DateTime,2019-06-28T16:59:31.097Z,0.132,Edm.DateTime,55,Edm.Int64,Record,Edm.String,0,Edm.Int64,0,Edm.Int64,320,Edm.Int64,25,Edm.Int64,417,Edm.Int64,,,,,
MT3620,2019-06-28T17:00:02.2380000Z,MT3620,Edm.String,2019-06-28T17:00:02.238Z,Edm.DateTime,2019-06-28T17:00:02.352Z,0.114,Edm.DateTime,55,Edm.Int64,Record,Edm.String,0,Edm.Int64,0,Edm.Int64,407,Edm.Int64,25,Edm.Int64,450,Edm.Int64,,,,,
MT3620,2019-06-28T17:00:33.9480000Z,MT3620,Edm.String,2019-06-28T17:00:33.948Z,Edm.DateTime,2019-06-28T17:00:34.060Z,0.112,Edm.DateTime,55,Edm.Int64,Record,Edm.String,0,Edm.Int64,0,Edm.Int64,318,Edm.Int64,25,Edm.Int64,271,Edm.Int64,,,,,
MT3620,2019-06-28T17:01:05.0370000Z,MT3620,Edm.String,2019-06-28T17:01:05.037Z,Edm.DateTime,2019-06-28T17:01:05.098Z,0.061,Edm.DateTime,55,Edm.Int64,Record,Edm.String,0,Edm.Int64,0,Edm.Int64,324,Edm.Int64,25,Edm.Int64,387,Edm.Int64,,,,,
MT3620,2019-06-28T17:01:37.4210000Z,MT3620,Edm.String,2019-06-28T17:01:37.421Z,Edm.DateTime,2019-06-28T17:01:37.527Z,0.106,Edm.DateTime,55,Edm.Int64,Record,Edm.String,0,Edm.Int64,0,Edm.Int64,336,Edm.Int64,25,Edm.Int64,284,Edm.Int64,,,,,
MT3620,2019-06-28T17:02:09.1250000Z,MT3620,Edm.String,2019-06-28T17:02:09.125Z,Edm.DateTime,2019-06-28T17:02:09.184Z,0.059,Edm.DateTime,55,Edm.Int64,Record,Edm.String,0,Edm.Int64,0,Edm.Int64,323,Edm.Int64,25,Edm.Int64,420,Edm.Int64,,,,,
MT3620,2019-06-28T17:02:40.5330000Z,MT3620,Edm.String,2019-06-28T17:02:40.533Z,Edm.DateTime,2019-06-28T17:02:40.645Z,0.112,Edm.DateTime,55,Edm.Int64,Record,Edm.String,0,Edm.Int64,0,Edm.Int64,307,Edm.Int64,25,Edm.Int64,367,Edm.Int64,,,,,
MT3620,2019-06-28T17:03:12.8880000Z,MT3620,Edm.String,2019-06-28T17:03:12.888Z,Edm.DateTime,2019-06-28T17:03:13.006Z,0.118,Edm.DateTime,55,Edm.Int64,Record,Edm.String,0,Edm.Int64,0,Edm.Int64,317,Edm.Int64,25,Edm.Int64,380,Edm.Int64,,,,,
MT3620,2019-06-28T17:03:43.7930000Z,MT3620,Edm.String,2019-06-28T17:03:43.793Z,Edm.DateTime,2019-06-28T17:03:43.849Z,0.056,Edm.DateTime,55,Edm.Int64,Record,Edm.String,0,Edm.Int64,0,Edm.Int64,322,Edm.Int64,25,Edm.Int64,406,Edm.Int64,,,,,
MT3620,2019-06-28T17:04:15.1430000Z,MT3620,Edm.String,2019-06-28T17:04:15.143Z,Edm.DateTime,2019-06-28T17:04:15.272Z,0.129,Edm.DateTime,55,Edm.Int64,Record,Edm.String,0,Edm.Int64,0,Edm.Int64,350,Edm.Int64,25,Edm.Int64,240,Edm.Int64,,,,,
MT3620,2019-06-28T17:04:46.9370000Z,MT3620,Edm.String,2019-06-28T17:04:46.937Z,Edm.DateTime,2019-06-28T17:04:47.073Z,0.136,Edm.DateTime,55,Edm.Int64,Record,Edm.String,0,Edm.Int64,0,Edm.Int64,334,Edm.Int64,25,Edm.Int64,293,Edm.Int64,,,,,
MT3620,2019-06-28T17:05:18.3080000Z,MT3620,Edm.String,2019-06-28T17:05:18.308Z,Edm.DateTime,2019-06-28T17:05:18.438Z,0.13,Edm.DateTime,55,Edm.Int64,Record,Edm.String,0,Edm.Int64,0,Edm.Int64,332,Edm.Int64,25,Edm.Int64,261,Edm.Int64,,,,,
MT3620,2019-06-28T17:05:49.5850000Z,MT3620,Edm.String,2019-06-28T17:05:49.585Z,Edm.DateTime,2019-06-28T17:05:49.673Z,0.088,Edm.DateTime,55,Edm.Int64,Record,Edm.String,0,Edm.Int64,0,Edm.Int64,340,Edm.Int64,25,Edm.Int64,259,Edm.Int64,,,,,
MT3620,2019-06-28T17:06:21.3780000Z,MT3620,Edm.String,2019-06-28T17:06:21.378Z,Edm.DateTime,2019-06-28T17:06:21.489Z,0.111,Edm.DateTime,55,Edm.Int64,Record,Edm.String,0,Edm.Int64,0,Edm.Int64,326,Edm.Int64,25,Edm.Int64,417,Edm.Int64,,,,,
MT3620,2019-06-28T17:06:52.3700000Z,MT3620,Edm.String,2019-06-28T17:06:52.370Z,Edm.DateTime,2019-06-28T17:06:52.498Z,0.128,Edm.DateTime,55,Edm.Int64,Record,Edm.String,0,Edm.Int64,0,Edm.Int64,305,Edm.Int64,25,Edm.Int64,324,Edm.Int64,,,,,
MT3620,2019-06-28T17:07:24.1210000Z,MT3620,Edm.String,2019-06-28T17:07:24.121Z,Edm.DateTime,2019-06-28T17:07:24.211Z,0.09,Edm.DateTime,55,Edm.Int64,Record,Edm.String,0,Edm.Int64,0,Edm.Int64,301,Edm.Int64,25,Edm.Int64,341,Edm.Int64,,,,,
MT3620,2019-06-28T17:07:55.4530000Z,MT3620,Edm.String,2019-06-28T17:07:55.453Z,Edm.DateTime,2019-06-28T17:07:55.509Z,0.056,Edm.DateTime,55,Edm.Int64,Record,Edm.String,0,Edm.Int64,0,Edm.Int64,312,Edm.Int64,25,Edm.Int64,409,Edm.Int64,,,,,
MT3620,2019-06-28T17:08:26.6770000Z,MT3620,Edm.String,2019-06-28T17:08:26.677Z,Edm.DateTime,2019-06-28T17:08:26.742Z,0.065,Edm.DateTime,55,Edm.Int64,Record,Edm.String,0,Edm.Int64,0,Edm.Int64,318,Edm.Int64,25,Edm.Int64,412,Edm.Int64,,,,,
MT3620,2019-06-28T17:08:57.9550000Z,MT3620,Edm.String,2019-06-28T17:08:57.955Z,Edm.DateTime,2019-06-28T17:08:57.992Z,0.037,Edm.DateTime,55,Edm.Int64,Record,Edm.String,0,Edm.Int64,0,Edm.Int64,316,Edm.Int64,25,Edm.Int64,402,Edm.Int64,,,,,
MT3620,2019-06-28T17:09:29.4510000Z,MT3620,Edm.String,2019-06-28T17:09:29.451Z,Edm.DateTime,2019-06-28T17:09:29.550Z,0.099,Edm.DateTime,55,Edm.Int64,Record,Edm.String,0,Edm.Int64,0,Edm.Int64,357,Edm.Int64,25,Edm.Int64,205,Edm.Int64,,,,,
MT3620,2019-06-28T17:10:00.9530000Z,MT3620,Edm.String,2019-06-28T17:10:00.953Z,Edm.DateTime,2019-06-28T17:10:01.036Z,0.083,Edm.DateTime,55,Edm.Int64,Record,Edm.String,0,Edm.Int64,0,Edm.Int64,345,Edm.Int64,25,Edm.Int64,199,Edm.Int64,,,,,
MT3620,2019-06-28T17:10:32.4780000Z,MT3620,Edm.String,2019-06-28T17:10:32.478Z,Edm.DateTime,2019-06-28T17:10:32.620Z,0.142,Edm.DateTime,55,Edm.Int64,Record,Edm.String,0,Edm.Int64,0,Edm.Int64,361,Edm.Int64,25,Edm.Int64,204,Edm.Int64,,,,,
MT3620,2019-06-28T17:11:03.8420000Z,MT3620,Edm.String,2019-06-28T17:11:03.842Z,Edm.DateTime,2019-06-28T17:11:03.968Z,0.126,Edm.DateTime,55,Edm.Int64,Record,Edm.String,0,Edm.Int64,0,Edm.Int64,344,Edm.Int64,25,Edm.Int64,236,Edm.Int64,,,,,
MT3620,2019-06-28T17:11:35.4460000Z,MT3620,Edm.String,2019-06-28T17:11:35.446Z,Edm.DateTime,2019-06-28T17:11:35.489Z,0.043,Edm.DateTime,55,Edm.Int64,Record,Edm.String,0,Edm.Int64,0,Edm.Int64,365,Edm.Int64,25,Edm.Int64,202,Edm.Int64,,,,,
MT3620,2019-06-28T17:12:06.8920000Z,MT3620,Edm.String,2019-06-28T17:12:06.892Z,Edm.DateTime,2019-06-28T17:12:06.975Z,0.083,Edm.DateTime,55,Edm.Int64,Record,Edm.String,0,Edm.Int64,0,Edm.Int64,306,Edm.Int64,25,Edm.Int64,372,Edm.Int64,,,,,
MT3620,2019-06-28T17:12:38.4960000Z,MT3620,Edm.String,2019-06-28T17:12:38.496Z,Edm.DateTime,2019-06-28T17:12:38.604Z,0.108,Edm.DateTime,55,Edm.Int64,Record,Edm.String,0,Edm.Int64,0,Edm.Int64,339,Edm.Int64,25,Edm.Int64,271,Edm.Int64,,,,,
MT3620,2019-06-28T17:13:09.9660000Z,MT3620,Edm.String,2019-06-28T17:13:09.966Z,Edm.DateTime,2019-06-28T17:13:10.097Z,0.131,Edm.DateTime,55,Edm.Int64,Record,Edm.String,0,Edm.Int64,0,Edm.Int64,347,Edm.Int64,25,Edm.Int64,231,Edm.Int64,,,,,
MT3620,2019-06-28T17:13:41.2260000Z,MT3620,Edm.String,2019-06-28T17:13:41.226Z,Edm.DateTime,2019-06-28T17:13:41.348Z,0.122,Edm.DateTime,55,Edm.Int64,Record,Edm.String,0,Edm.Int64,0,Edm.Int64,331,Edm.Int64,25,Edm.Int64,400,Edm.Int64,,,,,
MT3620,2019-06-28T17:14:12.9970000Z,MT3620,Edm.String,2019-06-28T17:14:12.997Z,Edm.DateTime,2019-06-28T17:14:13.134Z,0.137,Edm.DateTime,55,Edm.Int64,Record,Edm.String,0,Edm.Int64,0,Edm.Int64,365,Edm.Int64,25,Edm.Int64,214,Edm.Int64,,,,,
MT3620,2019-06-28T17:14:44.7890000Z,MT3620,Edm.String,2019-06-28T17:14:44.789Z,Edm.DateTime,2019-06-28T17:14:44.891Z,0.102,Edm.DateTime,55,Edm.Int64,Record,Edm.String,0,Edm.Int64,0,Edm.Int64,336,Edm.Int64,25,Edm.Int64,255,Edm.Int64,,,,,
MT3620,2019-06-28T17:15:15.9130000Z,MT3620,Edm.String,2019-06-28T17:15:15.913Z,Edm.DateTime,2019-06-28T17:15:16.006Z,0.093,Edm.DateTime,56,Edm.Int64,Record,Edm.String,0,Edm.Int64,0,Edm.Int64,318,Edm.Int64,25,Edm.Int64,318,Edm.Int64,,,,,
MT3620,2019-06-28T17:15:47.2760000Z,MT3620,Edm.String,2019-06-28T17:15:47.276Z,Edm.DateTime,2019-06-28T17:15:47.367Z,0.091,Edm.DateTime,55,Edm.Int64,Record,Edm.String,0,Edm.Int64,0,Edm.Int64,350,Edm.Int64,25,Edm.Int64,233,Edm.Int64,,,,,
MT3620,2019-06-28T17:16:18.5400000Z,MT3620,Edm.String,2019-06-28T17:16:18.540Z,Edm.DateTime,2019-06-28T17:16:18.654Z,0.114,Edm.DateTime,55,Edm.Int64,Record,Edm.String,0,Edm.Int64,0,Edm.Int64,316,Edm.Int64,25,Edm.Int64,374,Edm.Int64,,,,,
MT3620,2019-06-28T17:16:50.3330000Z,MT3620,Edm.String,2019-06-28T17:16:50.333Z,Edm.DateTime,2019-06-28T17:16:50.457Z,0.124,Edm.DateTime,55,Edm.Int64,Record,Edm.String,0,Edm.Int64,0,Edm.Int64,319,Edm.Int64,25,Edm.Int64,304,Edm.Int64,,,,,
MT3620,2019-06-28T17:17:21.6680000Z,MT3620,Edm.String,2019-06-28T17:17:21.668Z,Edm.DateTime,2019-06-28T17:17:21.741Z,0.073,Edm.DateTime,55,Edm.Int64,Record,Edm.String,0,Edm.Int64,0,Edm.Int64,312,Edm.Int64,25,Edm.Int64,387,Edm.Int64,,,,,
MT3620,2019-06-28T17:17:53.0330000Z,MT3620,Edm.String,2019-06-28T17:17:53.033Z,Edm.DateTime,2019-06-28T17:17:53.092Z,0.059,Edm.DateTime,55,Edm.Int64,Record,Edm.String,0,Edm.Int64,0,Edm.Int64,364,Edm.Int64,25,Edm.Int64,217,Edm.Int64,,,,,
MT3620,2019-06-28T17:18:24.8690000Z,MT3620,Edm.String,2019-06-28T17:18:24.869Z,Edm.DateTime,2019-06-28T17:18:24.941Z,0.072,Edm.DateTime,55,Edm.Int64,Record,Edm.String,0,Edm.Int64,0,Edm.Int64,319,Edm.Int64,25,Edm.Int64,416,Edm.Int64,,,,,
MT3620,2019-06-28T17:18:56.7730000Z,MT3620,Edm.String,2019-06-28T17:18:56.773Z,Edm.DateTime,2019-06-28T17:18:56.853Z,0.08,Edm.DateTime,55,Edm.Int64,Record,Edm.String,0,Edm.Int64,0,Edm.Int64,327,Edm.Int64,25,Edm.Int64,364,Edm.Int64,,,,,
MT3620,2019-06-28T17:19:28.3360000Z,MT3620,Edm.String,2019-06-28T17:19:28.336Z,Edm.DateTime,2019-06-28T17:19:28.422Z,0.086,Edm.DateTime,55,Edm.Int64,Record,Edm.String,0,Edm.Int64,0,Edm.Int64,309,Edm.Int64,25,Edm.Int64,359,Edm.Int64,,,,,
MT3620,2019-06-28T17:19:59.5820000Z,MT3620,Edm.String,2019-06-28T17:19:59.582Z,Edm.DateTime,2019-06-28T17:19:59.701Z,0.119,Edm.DateTime,55,Edm.Int64,Record,Edm.String,0,Edm.Int64,0,Edm.Int64,340,Edm.Int64,25,Edm.Int64,253,Edm.Int64,,,,,
MT3620,2019-06-28T17:20:31.4330000Z,MT3620,Edm.String,2019-06-28T17:20:31.433Z,Edm.DateTime,2019-06-28T17:20:31.539Z,0.106,Edm.DateTime,55,Edm.Int64,Record,Edm.String,0,Edm.Int64,0,Edm.Int64,311,Edm.Int64,25,Edm.Int64,327,Edm.Int64,,,,,
MT3620,2019-06-28T17:21:02.6660000Z,MT3620,Edm.String,2019-06-28T17:21:02.666Z,Edm.DateTime,2019-06-28T17:21:02.792Z,0.126,Edm.DateTime,55,Edm.Int64,Record,Edm.String,0,Edm.Int64,0,Edm.Int64,309,Edm.Int64,25,Edm.Int64,400,Edm.Int64,,,,,
